id,author_id,html_body,public,created_at,parent_ticket_id
427400054288,26395517047,"<div class=""zd-comment""><p dir=""auto"">Requests <a href=""/agent/tickets/3289"" target=""_blank"" rel=""ticket"">#3289</a>, <a href=""/agent/tickets/3287"" target=""_blank"" rel=""ticket"">#3287</a>, <a href=""/agent/tickets/3251"" target=""_blank"" rel=""ticket"">#3251</a> were closed and merged into this request.</p></div>",True,2017-12-11T03:48:37Z,3250
443950037487,26395517047,"<div class=""zd-comment"">
<p dir=""auto"">Request <a href=""/agent/tickets/3714"" target=""_blank"" rel=""ticket"">#3714</a> ""Chat with John Smith"" was closed and merged into this request. Last comment in request <a href=""/agent/tickets/3714"" target=""_blank"" rel=""ticket"">#3714</a>:</p>
<p dir=""auto"">Chat started: 2018-01-04 02:40 AM UTC</p>
<p dir=""auto"">(02:40:13 AM) John Smith: Hi There<br>
(02:40:20 AM) *** Aza Coward joined the chat ***<br>
(02:40:36 AM) Aza Coward: Hello, How can I help you?<br>
(02:40:53 AM) *** Aza Coward left the chat ***</p>
</div>",False,2018-01-07T23:46:31Z,3250
413981673207,7858067547,"<div class=""zd-comment""><p dir=""auto"">I can't log into your site. How do I reset my password?</p></div>",True,2017-11-20T16:00:38Z,3257
447683311188,11321745068,"<div class=""zd-comment"">Hi there,<br>Here are our instructions for resetting your password. <br>The Team<br>
</div>",True,2018-01-12T22:15:36Z,3257
414371554708,7929180588,"<div class=""zd-comment""><p dir=""auto"">Thanks for the extra cookie in my lunch today (not that I needed it)!</p></div>",True,2017-11-20T16:00:44Z,3266
480330212508,360097753587,"<div class=""zd-comment"">Hi Jimmy,<br><br>Our billing team will take care of you from here. <br><br>

<span class=""collapse-signature""></span><div class=""signature""><p dir=""auto"">Amanda Gamblin<br>
Support Representative</p></div>
</div>",True,2018-03-05T19:23:03Z,3266
414632385947,7929180588,"<div class=""zd-comment"">
<p dir=""auto"">Hi </p>

<p dir=""auto"">I'm having trouble with my recent order. Please help!</p>

<p dir=""auto"">- Jimmy</p>
</div>",True,2017-11-21T14:35:02Z,3273
414928627327,7929180588,"<div class=""zd-comment""><p dir=""auto"">Hi, how do I reset my password?</p></div>",True,2017-11-21T22:00:17Z,3277
447683309668,11321745068,"<div class=""zd-comment"">Hi there,<br>Here are our instructions for resetting your password. <br>The Team<br>
</div>",True,2018-01-12T22:15:36Z,3277
414928639667,7929180588,"<div class=""zd-comment""><p dir=""auto"">I wish you guys would add Snowman Pizza to your list of vendors. Their pepperoni pizza is on point!</p></div>",True,2017-11-21T22:00:18Z,3279
414928673667,7858119547,"<div class=""zd-comment""><p dir=""auto"">Hi, are we supposed to tip the courier? I'm new to this app. :)</p></div>",True,2017-11-21T22:00:21Z,3283
492511572747,360097753587,"<div class=""zd-comment"">Hi <span>Marlo</span> ,<br><br>I'll be working with you to resolve your question!<br>

<span class=""collapse-signature""></span><div class=""signature""><p dir=""auto"">Amanda Gamblin<br>
Support Representative</p></div>
</div>",True,2018-03-26T18:16:43Z,3283
414928699727,7929180588,"<div class=""zd-comment""><p dir=""auto"">I have been sitting at my apt for 2 hours waiting on my smoothie. I would like to cancel my subscription. This is ridic.</p></div>",True,2017-11-21T22:00:24Z,3286
492511565627,360097753587,"<div class=""zd-comment"">Hi <span>Jimmy</span> ,<br><br>I'll be working with you to resolve your question!<br>

<span class=""collapse-signature""></span><div class=""signature""><p dir=""auto"">Amanda Gamblin<br>
Support Representative</p></div>
</div>",True,2018-03-26T18:16:43Z,3286
415853845548,7858119547,"<div class=""zd-comment""><p dir=""auto"">Can you add a bubble tea vendor? It's my favorite.</p></div>",True,2017-11-22T18:00:28Z,3299
415853854128,7929180588,"<div class=""zd-comment""><p dir=""auto"">Hi, are there any future plans to include mid-week farmer's market deliveries?</p></div>",True,2017-11-22T18:00:29Z,3300
416061585567,7929180588,"<div class=""zd-comment""><p dir=""auto"">I'd like a refund of my recent order. The pizza was late and cold.</p></div>",True,2017-11-23T18:00:26Z,3311
418115525447,7858096207,"<div class=""zd-comment"">
<p dir=""auto"">Request <a href=""/agent/tickets/3194"" target=""_blank"" rel=""ticket"">#3194</a> ""Refund"" was closed and merged into this request. Last comment in request <a href=""/agent/tickets/3194"" target=""_blank"" rel=""ticket"">#3194</a>:</p>
<p dir=""auto"">I'd like a refund of my recent order. The pizza was late and cold.</p>
</div>",True,2017-11-27T17:38:08Z,3311
539730787128,7929155048,"<div class=""zd-comment"">lkdn'clvn'jbv'jb'hdvb'hi<br>

<span class=""collapse-signature""></span><div class=""signature""><p dir=""auto"">Thank you, <br>
Shirin</p></div>
</div>",True,2018-06-25T10:21:27Z,3311
416453842488,7858174327,"<div class=""zd-comment""><p dir=""auto"">My password has slipped my mind. Can you tell me what it is?</p></div>",True,2017-11-23T18:00:27Z,3313
416717462307,7858119547,"<div class=""zd-comment""><p dir=""auto"">I wish you guys would add Snowman Pizza to your list of vendors. Their pepperoni pizza is on point!</p></div>",True,2017-11-24T22:00:15Z,3315
427370972527,7929155048,"<div class=""zd-comment"">a;kdnv'lajbfd'ijvba\LKDJS vbh<br>

<span class=""collapse-signature""></span><div class=""signature""><p dir=""auto"">Thank you, <br>
Shirin</p></div>
</div>",True,2017-12-11T11:30:30Z,3315
417121388108,7858174327,"<div class=""zd-comment""><p dir=""auto"">Hi, are there any future plans to include mid-week farmer's market deliveries?</p></div>",True,2017-11-24T22:00:16Z,3316
537763491907,26395517047,"<div class=""zd-comment"">
<p dir=""auto"">Request <a href=""/agent/tickets/3411"" target=""_blank"" rel=""ticket"">#3411</a> ""Local Farmers Markets"" was closed and merged into this request. Last comment in request <a href=""/agent/tickets/3411"" target=""_blank"" rel=""ticket"">#3411</a>:</p>
<p dir=""auto"">Hi, are there any future plans to include mid-week farmer's market deliveries?</p>
</div>",True,2018-06-21T05:35:00Z,3316
417121392908,7858067547,"<div class=""zd-comment""><p dir=""auto"">Hi, I was wondering if there are any available promo codes right now?</p></div>",True,2017-11-24T22:00:17Z,3317
416717504647,7858119547,"<div class=""zd-comment""><p dir=""auto"">Hi, I really hate shopping, it would be great if you added a styling service!</p></div>",True,2017-11-24T22:00:20Z,3322
417121425228,7858067547,"<div class=""zd-comment""><p dir=""auto"">Hi! I cannot get the SPRING promo code to work on my order. Can you help ASAP?</p></div>",True,2017-11-24T22:00:21Z,3323
424245133947,7929155048,"<div class=""zd-comment"">Hey Anna‍, <br><br>thanks for reaching out to us with Ticket ID 3323!<br><br>A<br>B<br>C<br><br>

<span class=""collapse-signature""></span><div class=""signature""><p dir=""auto"">Thank you, <br>
Shirin</p></div>
</div>",True,2017-12-06T16:26:14Z,3323
418413694528,7858174327,"<div class=""zd-comment""><p dir=""auto"">Hello. I ordered the Fennel Ice Cream from Ice Cold Creamery but it tasted like a tree branch. Can I please try something else at no charge?</p></div>",True,2017-11-27T16:00:44Z,3325
418033226267,7858119547,"<div class=""zd-comment""><p dir=""auto"">My Courier disappeared and my order was never delivered this morning. Can I please get an explanation and a refund?</p></div>",True,2017-11-27T16:00:46Z,3328
489413106448,7858096207,"<div class=""zd-comment"">Hi Marlo, <br><br>Refund issued. Sorry for the delay. <br>
</div>",True,2018-03-20T20:43:17Z,3328
418033234067,7929180588,"<div class=""zd-comment""><p dir=""auto"">Hi. I just wanted to let you know that Patrick was the most polite and punctual courier ever! He delivered my morning coffee in under 10 minutes. He deserves a raise!</p></div>",True,2017-11-27T16:00:47Z,3329
418033244707,7858119547,"<div class=""zd-comment""><p dir=""auto"">I can't log into your site. How do I reset my password?</p></div>",True,2017-11-27T16:00:48Z,3330
418033261827,7929180588,"<div class=""zd-comment""><p dir=""auto"">My password has slipped my mind. Can you tell me what it is?</p></div>",True,2017-11-27T16:00:49Z,3332
418033268107,7858174327,"<div class=""zd-comment""><p dir=""auto"">Hey there- I ordered a burrito, chips &amp; guac, but my chips were all shaken up and broken. Can I get a refund on those?</p></div>",True,2017-11-27T16:00:50Z,3333
418033288847,7858174327,"<div class=""zd-comment""><p dir=""auto"">Hello, I accidentally rated my last courier Steve 4 stars, but I meant to press 5. Any way to change that?</p></div>",True,2017-11-27T16:00:51Z,3335
418487527768,7858096207,"<div class=""zd-comment"">Hi Emma,<br><br>This is how you change your billing info<br><br><ol dir=""auto"">
<li><p dir=""auto"">Visit eatwell.zendesk.com/billing.</p></li>
<li><p dir=""auto"">Sign in.</p></li>
<li><p dir=""auto"">Click the Billing button and complete the steps.</p></li>
</ol>
<br>
</div>",True,2017-11-27T17:30:07Z,3335
418413790648,7929180588,"<div class=""zd-comment""><p dir=""auto"">Can your drivers pick up two straws when they deliver? Sometimes I like to share my milkshake with my boyfriend.</p></div>",True,2017-11-27T16:00:52Z,3336
418033302487,7858174327,"<div class=""zd-comment""><p dir=""auto"">Hey guys, I ordered an ice cream cake from Ice Cold Creamery, but the inside was half-melted before it arrive. Can I get a refund?</p></div>",True,2017-11-27T16:00:53Z,3337
418033311687,7929180588,"<div class=""zd-comment""><p dir=""auto"">I'd love it if you would add a ratings section to each item that a vendor has for sale. That way I'd know if Tim's Big Nachos are really worth the calories.</p></div>",True,2017-11-27T16:00:53Z,3338
418413822368,7929180588,"<div class=""zd-comment""><p dir=""auto"">Why don't you let me use cash? I could pay the driver when he/she gets to my door.</p></div>",True,2017-11-27T16:00:54Z,3339
418033353907,7929180588,"<div class=""zd-comment""><p dir=""auto"">Hi, I am interested in switching to premium. What are the benefits?</p></div>",True,2017-11-27T16:00:57Z,3342
419092823267,7858174327,"<div class=""zd-comment""><p dir=""auto"">Hi, I placed an order for pita &amp; hummus, along with a couple of other tapas. The hummus definitely didn't have tahini in it, so it tasted pretty terrible. Can I get a refund?</p></div>",True,2017-11-28T22:00:17Z,3351
425596432048,7858096207,"<div class=""zd-comment"">
<p dir=""auto"">Request <a href=""/agent/tickets/3262"" target=""_blank"" rel=""ticket"">#3262</a> ""Love your huge ice cream selection"" was closed and merged into this request. Last comment in request <a href=""/agent/tickets/3262"" target=""_blank"" rel=""ticket"">#3262</a>:</p>
<p dir=""auto"">You guys are the best and I love that I have four different options for ordering ice cream at 11 at night.</p>
</div>",True,2017-12-07T19:47:10Z,3351
419092832607,7858119547,"<div class=""zd-comment""><p dir=""auto"">Hello, Can you get your development team to use darker text colors? It's really hard to read the light grey text that's sometimes used in your app.</p></div>",True,2017-11-28T22:00:17Z,3352
543484931607,7929155048,"<div class=""zd-comment"">Hi Marlo, <br><br>thanks for reaching out to us with Ticket no. 3352‍.<br><br><i>Sorry that food was late!</i><br><br><ol dir=""auto"">
<li>Details?</li>
<li>Deliver driver name?</li>
</ol>
<br><br>

<span class=""collapse-signature""></span><div class=""signature""><p dir=""auto"">Thank you, <br>
Shirin</p></div>
</div>",True,2018-07-02T10:58:57Z,3352
419452093408,7929180588,"<div class=""zd-comment""><p dir=""auto"">Hello, I'm highly gluten intolerant. I see you mark gluten-free items on your website. However, will my order travel next to anyone elses? Or does a driver only work on one order at a time. I don't want to have any cross-contamination. Thanks!</p></div>",True,2017-11-28T22:00:18Z,3353
419452097748,7858174327,"<div class=""zd-comment""><p dir=""auto"">I really wish that you'd have healthier food options, like sushi or salads or juice blends. Everything you have seems to be fried food :(</p></div>",True,2017-11-28T22:00:19Z,3354
419452105968,7858067547,"<div class=""zd-comment""><p dir=""auto"">Hi, my lunch was delivered an hour later than the estimated arrival time today. Can I get a discount or promo code for my next order?</p></div>",True,2017-11-28T22:00:19Z,3355
419092869107,7858067547,"<div class=""zd-comment""><p dir=""auto"">I'd like a refund of my recent order. The pizza was late and cold.</p></div>",True,2017-11-28T22:00:21Z,3357
527805695427,7929155048,"<div class=""zd-comment"">Hi Anna,<br><br>I'm escalating your ticket to our Advanced Support Team. One of these helpful Associates will be in touch in 1-2 business days to help you further. Thanks for your patience and stay tuned!<br><br>Thanks,<br><br>

<span class=""collapse-signature""></span><div class=""signature""><p dir=""auto"">Thank you, <br>
Shirin</p></div>
</div>",True,2018-06-01T15:48:48Z,3357
419452126088,7929180588,"<div class=""zd-comment""><p dir=""auto"">I'd like a refund of my recent order. The pizza was late and cold.</p></div>",True,2017-11-28T22:00:22Z,3358
420036341428,7858067547,"<div class=""zd-comment""><p dir=""auto"">Is there a yearly subscription/membership available? I like to pay things all at once!</p></div>",True,2017-11-29T18:00:21Z,3363
420036363228,7858174327,"<div class=""zd-comment""><p dir=""auto"">Hello, I accidentally rated my last courier Steve 4 stars, but I meant to press 5. Any way to change that?</p></div>",True,2017-11-29T18:00:23Z,3365
419672972547,7929180588,"<div class=""zd-comment""><p dir=""auto"">I am a Premium member, but I keep getting charged for each delivery. What gives?</p></div>",True,2017-11-29T18:00:24Z,3367
508553554808,7858096207,"<div class=""zd-comment"">Waiting for Jimmy to submit something... <br>
</div>",False,2018-04-24T16:20:06Z,3367
419672996647,7858067547,"<div class=""zd-comment""><p dir=""auto"">Every time something is delivered, the courier calls me and I have to trek down the stairs to let him in. Can they please ring the buzzer?</p></div>",True,2017-11-29T18:00:26Z,3368
420036412228,7858119547,"<div class=""zd-comment""><p dir=""auto"">Can you add a bubble tea vendor? It's my favorite.</p></div>",True,2017-11-29T18:00:27Z,3369
419673013247,7858119547,"<div class=""zd-comment""><p dir=""auto"">Hi, I would like to change my credit card info on my account. How can I do this?</p></div>",True,2017-11-29T18:00:28Z,3370
419673020427,7929180588,"<div class=""zd-comment""><p dir=""auto"">Hi, are there any future plans to include mid-week farmer's market deliveries?</p></div>",True,2017-11-29T18:00:28Z,3371
419673030727,7858174327,"<div class=""zd-comment""><p dir=""auto"">Please help me reset my password.</p></div>",True,2017-11-29T18:00:29Z,3372
445332913054,22407851608,"<div class=""zd-comment"">Hi Emma‍,<br><br>Here are the steps to reset your password.<br><br><ol dir=""auto"">
<li>x</li>
<li>y</li>
<li>z</li>
</ol>
<br><a href=""http://zendesk.com"" rel=""noreferrer"">Click here!</a> for the help center article that goes in depth with these steps.<br><br>

<span class=""collapse-signature""></span><div class=""signature""><p dir=""auto""><a href=""http://www.zendesk.com"" rel=""noreferrer"">www.zendesk.com</a></p></div>
</div>",True,2018-08-07T22:08:30Z,3372
420767538328,7929180588,"<div class=""zd-comment""><p dir=""auto"">My password has slipped my mind. Can you tell me what it is?</p></div>",True,2017-11-30T18:00:16Z,3373
420391577887,7929180588,"<div class=""zd-comment""><p dir=""auto"">Hello, I'm highly gluten intolerant. I see you mark gluten-free items on your website. However, will my order travel next to anyone elses? Or does a driver only work on one order at a time. I don't want to have any cross-contamination. Thanks!</p></div>",True,2017-11-30T18:00:17Z,3375
420391596687,7929180588,"<div class=""zd-comment""><p dir=""auto"">Hi, I am interested in switching to premium. What are the benefits?</p></div>",True,2017-11-30T18:00:19Z,3377
420391605427,7858119547,"<div class=""zd-comment""><p dir=""auto"">Hi, I really hate shopping, it would be great if you added a styling service!</p></div>",True,2017-11-30T18:00:20Z,3378
420767592848,7858067547,"<div class=""zd-comment""><p dir=""auto"">I love your app so much that I want to work with you guys! Do you have any openings?</p></div>",True,2017-11-30T18:00:20Z,3379
420391639767,7929180588,"<div class=""zd-comment""><p dir=""auto"">Please help me reset my password.</p></div>",True,2017-11-30T18:00:22Z,3381
447683307348,11321745068,"<div class=""zd-comment"">Hi there,<br>Here are our instructions for resetting your password. <br>The Team<br>
</div>",True,2018-01-12T22:15:36Z,3381
421068054688,27869766668,"<div class=""zd-comment"">
<p dir=""auto"">Chat started: 2017-12-01 03:16 AM UTC
<br>Served by: Beatrix Abbott - CE</p>

<p dir=""auto"">IP: 75.25.142.72
<br>User Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.109 Safari/537.36
<br>Country: United States
<br>City: Oakland
<br>URL: <a href=""https://eatwell.zendesk.com/hc/en-us"" target=""_blank"" rel=""nofollow noreferrer"">https://eatwell.zendesk.com/hc/en-us</a></p>
</div>",False,2017-12-01T03:21:50Z,3383
420698754547,27869766668,"<div class=""zd-comment"">
<p dir=""auto"">Chat ended: 2017-12-01 03:21 AM UTC</p>

<p dir=""auto"">Name: Visitor 23590364
<br>Email: –
<br>Phone: –
<br>Notes: –</p>
</div>",False,2017-12-01T03:21:51Z,3383
421068058028,27869766668,"<div class=""zd-comment"">
<p dir=""auto"">Chat started: 2017-12-01 03:16 AM UTC</p>

<p dir=""auto"">(03:16:02 AM) Visitor 23590364: test
<br>(03:17:12 AM) *** Beatrix Abbott - CE joined the chat ***
<br>(03:18:49 AM) *** Beatrix Abbott - CE left the chat ***</p>
</div>",True,2017-12-01T03:21:51Z,3383
420699067527,27774984087,"<div class=""zd-comment"">
<p dir=""auto"">Chat started: 2017-12-01 03:22 AM UTC
<br>Served by: Beatrix Abbott - CE</p>

<p dir=""auto"">IP: 75.25.142.72
<br>User Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.109 Safari/537.36
<br>Country: United States
<br>City: Oakland
<br>URL: <a href=""https://eatwell.zendesk.com/hc/en-us"" target=""_blank"" rel=""nofollow noreferrer"">https://eatwell.zendesk.com/hc/en-us</a></p>

<p dir=""auto"">The chat transcript will be appended when the agent or visitor leaves the chat.</p>
</div>",False,2017-12-01T03:22:44Z,3384
420699134167,27774984087,"<div class=""zd-comment"">
<p dir=""auto"">Chat started: 2017-12-01 03:22 AM UTC</p>

<p dir=""auto"">(03:22:37 AM) *** Beatrix Abbott - CE joined the chat ***
<br>(03:22:44 AM) Beatrix Abbott - CE: hi, anything i can help you with today?
<br>(03:22:55 AM) *** Beatrix Abbott - CE left the chat ***</p>
</div>",True,2017-12-01T03:22:55Z,3384
420699487527,27774984087,"<div class=""zd-comment"">
<p dir=""auto"">Chat ended: 2017-12-01 03:23 AM UTC</p>

<p dir=""auto"">Name: Visitor 46979454
<br>Email: –
<br>Phone: –
<br>Notes: –</p>
</div>",False,2017-12-01T03:23:56Z,3384
421243913067,7858174327,"<div class=""zd-comment""><p dir=""auto"">I can't log into your site. How do I reset my password?</p></div>",True,2017-12-01T22:00:13Z,3387
421599748428,7929180588,"<div class=""zd-comment""><p dir=""auto"">I wish you guys would add Snowman Pizza to your list of vendors. Their pepperoni pizza is on point!</p></div>",True,2017-12-01T22:00:14Z,3388
547237692407,7929155048,"<div class=""zd-comment"">Hi Jimmy‍,<br><br>I wanted to let you know that I’m still working to resolve the issue. I’ll reach back out to you with updates. <br><br>

<span class=""collapse-signature""></span><div class=""signature""><p dir=""auto"">Thank you, <br>
Shirin</p></div>
</div>",True,2018-07-09T11:35:17Z,3388
421243942767,7929180588,"<div class=""zd-comment""><p dir=""auto"">Hello, I'm highly gluten intolerant. I see you mark gluten-free items on your website. However, will my order travel next to anyone elses? Or does a driver only work on one order at a time. I don't want to have any cross-contamination. Thanks!</p></div>",True,2017-12-01T22:00:16Z,3391
421599782448,7858119547,"<div class=""zd-comment""><p dir=""auto"">I would like to add a second delivery address to my account. How do I do this?</p></div>",True,2017-12-01T22:00:17Z,3393
421599788368,7858067547,"<div class=""zd-comment""><p dir=""auto"">My ice cream cone was soup...</p></div>",True,2017-12-01T22:00:18Z,3394
421243971027,7858067547,"<div class=""zd-comment""><p dir=""auto"">Please help me reset my password.</p></div>",True,2017-12-01T22:00:18Z,3395
422923699428,7858119547,"<div class=""zd-comment""><p dir=""auto"">My Courier disappeared and my order was never delivered this morning. Can I please get an explanation and a refund?</p></div>",True,2017-12-04T16:00:37Z,3397
428550784608,7858096207,"<div class=""zd-comment"">
<p dir=""auto"">Request <a href=""/agent/tickets/3218"" target=""_blank"" rel=""ticket"">#3218</a> ""Order delay"" was closed and merged into this request. Last comment in request <a href=""/agent/tickets/3218"" target=""_blank"" rel=""ticket"">#3218</a>:</p>
<p dir=""auto"">My Courier disappeared and my order was never delivered this morning. Can I please get an explanation and a refund?</p>
</div>",True,2017-12-12T16:29:54Z,3397
447397935107,11321745068,"<div class=""zd-comment"">Sorry your food was delayed. Should be arriving now.<br>Best,<br>The Team<br>
</div>",True,2018-01-12T22:17:09Z,3397
